Filename                                                                                                Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
source/slang/slang-check-inheritance.cpp                                                                    445                29    93.48%          34                 1    97.06%        1145                53    95.37%         344                48    86.05%
source/slang/slang-check-modifier.cpp                                                                      1274               191    85.01%          26                 3    88.46%        1916               455    76.25%        1136               280    75.35%
source/slang/slang-check-out-of-bound-access.cpp                                                             29                 0   100.00%           4                 0   100.00%          62                 0   100.00%          26                 0   100.00%
source/slang/slang-check-overload.cpp                                                                      1283               112    91.27%          59                 3    94.92%        2588               254    90.19%         990               152    84.65%
source/slang/slang-check-resolve-val.cpp                                                                     16                 2    87.50%           6                 0   100.00%          27                 2    92.59%           4                 0   100.00%
source/slang/slang-check-shader.cpp                                                                        1029               117    88.63%          68                 1    98.53%        2169               309    85.75%         834               152    81.77%
source/slang/slang-check-stmt.cpp                                                                           394                44    88.83%          38                 2    94.74%         739               105    85.79%         304                60    80.26%
source/slang/slang-check-type.cpp                                                                           210                48    77.14%          26                 4    84.62%         407               108    73.46%         144                45    68.75%
source/slang/slang-check.cpp                                                                                 51                23    54.90%          10                 4    60.00%         140                51    63.57%          26                12    53.85%
source/slang/slang-code-gen.cpp                                                                             527               112    78.75%          40                 3    92.50%        1015               264    73.99%         500               155    69.00%
source/slang/slang-code-gen.h                                                                                21                 1    95.24%          21                 1    95.24%          27                 1    96.30%           0                 0         -
source/slang/slang-compile-request.cpp                                                                      203                15    92.61%          26                 0   100.00%         446                43    90.36%         132                20    84.85%
source/slang/slang-compile-request.h                                                                         22                 5    77.27%          22                 5    77.27%         115                16    86.09%           0                 0         -
source/slang/slang-compiler-api.h                                                                            17                 5    70.59%          17                 5    70.59%          59                15    74.58%           0                 0         -
source/slang/slang-compiler-options.cpp                                                                     178                38    78.65%          18                 2    88.89%         379                88    76.78%         220                61    72.27%
